id,categoria_real,prediccion_rna_1,prediccion_rna_2
1.032711656111257e+18,cara,cara,cara
36517310.0,barata,media,media
9.30104688129501e+17,barata,barata,barata
1.435588999191823e+18,media,cara,media
1.2135897259676902e+18,media,media,media
1.1720300250536123e+18,barata,barata,barata
8.811403444217988e+17,media,media,media
1.1109413846171677e+18,cara,cara,cara
8.027844807533577e+17,media,media,media
5.639800175710018e+17,cara,cara,cara
7.349316778935647e+17,media,media,media
6.347690129243707e+17,cara,cara,media
8.114681124585299e+17,media,media,media
1.3516337418174925e+18,cara,cara,cara
1.5083504181004244e+18,barata,barata,barata
39633807.0,media,media,media
1.0072811578839159e+18,media,media,media
5.568939528685923e+17,barata,barata,barata
18551788.0,barata,barata,barata
1.1646980681901379e+18,cara,cara,cara
7646381.0,cara,media,media
43156918.0,media,media,barata
7.459849086022582e+17,barata,barata,barata
5.55039452894513e+17,media,media,media
1.0755543144629946e+18,cara,cara,cara
1.4834698220115233e+18,cara,cara,media
37969978.0,cara,cara,cara
9.283730415073507e+17,barata,barata,barata
158239.0,media,cara,media
6935869.0,media,media,media
6.644107105085915e+17,barata,barata,barata
1.265873858324227e+18,cara,media,cara
9.131409282084974e+17,media,media,media
7.927369357758405e+17,media,barata,barata
46778196.0,cara,cara,cara
15647952.0,media,media,media
53028488.0,barata,media,media
1.3240141768413427e+18,cara,media,media
11041802.0,cara,cara,cara
26944280.0,barata,barata,barata
41716684.0,cara,cara,cara
53150241.0,cara,cara,cara
1.3855712772100946e+18,media,cara,cara
5.956213851263738e+17,barata,barata,barata
45299871.0,cara,media,cara
35957397.0,cara,cara,media
1.32413883756995e+18,media,media,media
1.3423232597178284e+18,media,media,media
40534671.0,barata,barata,barata
9.824963542890108e+17,cara,cara,cara
29263277.0,media,media,media
6.71765159310198e+17,cara,cara,cara
15818614.0,cara,cara,cara
45138403.0,media,media,barata
1.14088062397391e+18,cara,cara,media
1.2777097192298207e+18,media,media,barata
52887466.0,barata,media,media
7.361302494977172e+17,cara,cara,cara
1.2547085331784287e+18,cara,cara,cara
10500470.0,barata,barata,barata
7.493321722128151e+17,barata,barata,barata
13913337.0,media,media,media
1.0900733318655245e+18,media,barata,barata
7.28272764614066e+17,barata,barata,barata
1.2448594833549606e+18,media,barata,barata
8.239333460922221e+17,cara,media,media
53515471.0,cara,cara,cara
39588391.0,barata,media,barata
10088380.0,media,media,media
69794.0,barata,barata,barata
1.0252055603402368e+18,cara,cara,cara
37779468.0,media,cara,media
1.214004375006566e+18,barata,barata,barata
8.826386449851142e+17,barata,media,media
1.2989230206759657e+18,barata,media,media
1.200265943555918e+18,cara,cara,cara
8.211405630182766e+17,cara,cara,cara
6005709.0,media,cara,media
7.971515000200278e+17,media,media,media
9.733322347847252e+17,barata,barata,barata
51923187.0,media,media,media
33066268.0,media,cara,cara
34180063.0,cara,cara,cara
22671304.0,barata,barata,barata
6.547325965055241e+17,barata,media,media
1.416209492253243e+18,media,media,media
1.3971771407817293e+18,media,cara,cara
49551542.0,media,media,media
7.775319151031762e+17,barata,barata,barata
9.702532179988974e+17,barata,media,media
11757524.0,media,media,media
731070.0,cara,cara,cara
1.067563969205971e+18,cara,cara,cara
21738997.0,cara,media,media
8.493160994837732e+17,cara,cara,cara
1.3030295062654346e+18,barata,barata,barata
1.4254728276614175e+18,media,barata,barata
9.150048968210967e+17,cara,cara,media
40027417.0,media,media,media
47514352.0,barata,media,media
40430942.0,media,media,barata
1.3616335458272463e+18,cara,media,media
8.987751792386968e+17,barata,barata,barata
1.1643232120432835e+18,cara,media,cara
53174170.0,barata,barata,barata
10263536.0,cara,cara,cara
1.4002309487480287e+18,barata,barata,barata
1.2408706807126126e+18,barata,media,barata
1.3941412963214034e+18,barata,barata,barata
1.148798000920515e+18,cara,cara,cara
46527856.0,cara,cara,media
32986276.0,barata,media,media
1.2471060921994112e+18,media,cara,cara
1.4710517052109105e+18,barata,media,media
2551952.0,cara,media,media
1.4655872169385777e+18,cara,cara,cara
13731509.0,cara,media,media
6.115754907854593e+17,barata,barata,barata
6.38339389857221e+17,cara,media,media
1.2688648261746179e+18,cara,cara,cara
13361331.0,cara,cara,cara
25108100.0,barata,barata,barata
1.228098615194016e+18,cara,cara,cara
1.0508427820239162e+18,barata,barata,barata
9.41236803499637e+17,cara,media,cara
41881960.0,cara,cara,cara
9.283385099905249e+17,barata,cara,cara
7.013118607877649e+17,media,media,media
40451082.0,cara,media,media
7.247639095510272e+17,media,media,barata
1.0261774360406098e+18,barata,barata,barata
1.1489392718950796e+18,cara,cara,cara
1.4167006905922867e+18,barata,barata,barata
1.2807513596062241e+18,cara,media,media
7.870068775136813e+17,media,media,barata
22372005.0,cara,media,media
1.1479927779348937e+18,cara,cara,cara
1.1501444865813037e+18,media,barata,barata
1.133046948479129e+18,cara,media,media
8.682647007292628e+17,cara,media,media
52885782.0,barata,media,barata
1.5064897885954967e+18,cara,cara,cara
10411427.0,barata,barata,barata
1.0363263809015071e+18,barata,barata,barata
26975439.0,media,media,media
1.2829703717796828e+18,cara,media,cara
1.5123201577040476e+18,barata,media,cara
1.254834277380107e+18,media,media,media
1.1949327374769976e+18,cara,cara,media
6.453638492914628e+17,barata,media,media
6.332243736427973e+17,cara,cara,cara
1.1616228389635886e+18,barata,cara,cara
1.4400772959873787e+18,media,cara,barata
1.1302478719484361e+18,barata,barata,barata
31218727.0,cara,cara,media
51606278.0,cara,cara,cara
26190427.0,barata,barata,barata
14075164.0,cara,cara,cara
9.20513893989078e+17,media,cara,cara
7.169812960173085e+17,cara,cara,cara
9.791171877911965e+17,media,media,barata
7.327386137936959e+17,barata,barata,barata
8.197756234378188e+17,barata,barata,barata
37913113.0,cara,cara,cara
44551396.0,cara,media,cara
7.042001958674081e+17,barata,media,media
8.821863527949626e+17,barata,barata,media
54094850.0,cara,media,cara
22955031.0,cara,cara,cara
1.113827621972133e+18,cara,cara,cara
1.3573984587303334e+18,barata,barata,barata
9.330206146468786e+17,barata,barata,barata
50404924.0,cara,cara,cara
1.425447805592179e+18,cara,media,media
35495846.0,media,media,media
6.91335397350159e+17,cara,barata,media
8594795.0,media,media,barata
5.940674096984641e+17,media,media,media
48645107.0,cara,cara,cara
7.632429720498143e+17,cara,media,media
1.3669708403202012e+18,media,media,media
1.2482203120264018e+18,barata,barata,barata
8.478302363873015e+17,barata,barata,barata
40304265.0,cara,cara,cara
48448944.0,barata,barata,barata
25158163.0,media,media,barata
1.1371179014015187e+18,barata,barata,barata
1.4785602519928259e+18,media,cara,cara
53547900.0,media,barata,barata
49106826.0,cara,cara,cara
6.816698974410641e+17,barata,barata,barata
1.4209861061741373e+18,cara,media,media
5.492994262895312e+17,cara,cara,cara
16185163.0,media,media,media
47408380.0,media,media,media
31711573.0,media,barata,barata
19163294.0,media,barata,barata
1.4849935378321434e+18,media,media,cara
50588703.0,cara,cara,cara
49733543.0,barata,barata,barata
7.971368930947598e+17,media,media,media
1.3668800374411203e+18,cara,cara,cara
1.5067331027870392e+18,cara,cara,cara
1.0781902143839667e+18,cara,cara,cara
9.167590605524008e+17,media,cara,cara
53939227.0,cara,cara,media
9.001400188653244e+17,cara,cara,cara
5.376382744476886e+17,cara,cara,cara
40704163.0,cara,cara,cara
1.1559611616851315e+18,cara,cara,cara
26079316.0,barata,barata,barata
53277168.0,media,media,media
53324454.0,cara,media,cara
6.50007842486785e+17,media,media,media
1.4378119914549087e+18,barata,barata,barata
9.853250872978751e+17,media,media,cara
8.052322188791438e+17,cara,cara,cara
42296834.0,barata,barata,media
7859031.0,media,media,media
8.051382067310028e+17,media,media,media
1.5096769534261217e+18,cara,barata,barata
18137109.0,barata,barata,barata
1.0750223347406189e+18,media,media,media
5496659.0,barata,barata,barata
1.1097725902041327e+18,cara,media,media
28441113.0,barata,barata,barata
9.808184788161187e+17,barata,barata,barata
31014454.0,cara,media,media
16286331.0,media,media,media
7.456342622973108e+17,barata,media,barata
7.15132636624166e+17,media,barata,media
7.964077260187213e+17,media,media,media
8.163252018368584e+17,barata,barata,barata
7.341478948054184e+17,barata,barata,barata
26410419.0,media,media,media
1.2884084040319757e+18,barata,barata,barata
48213730.0,media,cara,cara
1.3533063424752118e+18,cara,cara,cara
8.844267219016805e+17,cara,cara,cara
6.632441398181363e+17,cara,cara,cara
7.549650563587878e+17,cara,media,barata
7.10069402850836e+17,media,media,media
1.0545258722524741e+18,media,media,media
1.350029136096573e+18,barata,barata,barata
50398837.0,media,media,media
10542403.0,barata,barata,barata
12189588.0,media,media,media
1.0340881990481864e+18,barata,media,media
1.2309412685443095e+18,media,cara,cara
710488.0,barata,barata,barata
6.997921534459145e+17,cara,cara,cara
1.492204673957226e+18,media,media,media
5.5624236014273754e+17,cara,cara,cara
1.0095242337605006e+18,cara,cara,cara
9452418.0,media,barata,barata
48348545.0,cara,cara,cara
32359458.0,media,barata,media
12520610.0,cara,cara,cara
42604288.0,cara,cara,cara
1.211725682145826e+18,cara,cara,cara
1.246425213629245e+18,barata,barata,barata
8.673912913416407e+17,barata,barata,barata
6.386453688133327e+17,media,media,media
8.470782721904161e+17,cara,media,barata
9.392543251112141e+17,media,cara,cara
8.376236297749097e+17,cara,media,media
8.008397882484076e+17,cara,cara,cara
52262912.0,barata,media,media
1.0581413760580529e+18,media,media,media
5.84731448523744e+17,barata,barata,barata
6.782517684431572e+17,cara,cara,cara
894539.0,barata,barata,barata
1.487096086081275e+18,barata,barata,barata
1.0908382245362619e+18,cara,cara,cara
6.991326380061536e+17,media,media,media
1.4159389095965796e+18,cara,cara,cara
40093898.0,cara,cara,cara
1.365425471800019e+18,cara,cara,media
1.2450900611574584e+18,barata,barata,barata
47209240.0,barata,barata,barata
1.4623766095407058e+18,cara,cara,cara
46862752.0,barata,barata,barata
1.516133405668003e+18,cara,cara,cara
7575052.0,barata,media,media
19331601.0,cara,cara,cara
1.408368704219816e+18,barata,barata,barata
1.4134606675291323e+18,media,media,barata
9.480951826842724e+17,barata,barata,barata
1.415263686271646e+18,cara,cara,cara
1.4623232758986954e+18,cara,cara,cara
1.2644054208669207e+18,barata,barata,barata
6.132829095408918e+17,media,barata,barata
9.341068252579338e+17,media,media,media
1.3264056299893906e+18,media,cara,media
24580663.0,media,cara,cara
1.3232506550494372e+18,media,cara,cara
9.66149721523321e+17,barata,barata,barata
8.069813016510483e+17,media,media,media
1.2879458653472156e+18,media,media,media
9.589063090094939e+17,cara,cara,cara
1.4607424312876273e+18,barata,barata,barata
1.401280099027135e+18,barata,barata,barata
8.869991359715026e+17,barata,barata,barata
8923817.0,media,barata,barata
7.774131960158766e+17,media,media,media
7.200091390449601e+17,media,cara,media
48922479.0,media,media,media
47164570.0,cara,cara,cara
1.2699061837284508e+18,barata,barata,barata
1.1171583053379502e+18,media,media,media
5.998551188038188e+17,media,media,media
49759724.0,barata,barata,barata
19698050.0,media,barata,barata
12783101.0,media,media,media
5.994421659369887e+17,cara,cara,cara
14609427.0,media,media,media
1.3501409544839567e+18,cara,cara,cara
1.411161030506189e+18,barata,barata,barata
1.0507841565466246e+18,media,media,media
1.147910865857288e+18,media,cara,cara
1.2388948240974807e+18,barata,media,media
1.1499759333007023e+18,media,media,media
12407840.0,cara,media,cara
9.832014325458907e+17,cara,cara,cara
1.268861889979643e+18,cara,cara,cara
1.004466989823806e+18,barata,barata,barata
1.5131229377041587e+18,cara,cara,cara
1.2421075544216236e+18,barata,barata,barata
46242944.0,barata,barata,barata
1.4436822180590513e+18,cara,cara,cara
6.086224023202049e+17,media,media,media
1.2102584206462927e+18,barata,barata,barata
42283672.0,cara,cara,cara
49523080.0,cara,cara,cara
9.363169512275985e+17,cara,cara,cara
1.1770191420129288e+18,media,media,media
1.2655050340118264e+18,media,media,barata
1.0420486682541532e+18,cara,cara,cara
51921121.0,barata,barata,barata
1.0088059438278152e+18,media,barata,barata
9.217988647324739e+17,barata,barata,barata
6.454911640842844e+17,barata,barata,barata
52633617.0,cara,cara,cara
6.752008170739203e+17,cara,media,media
51644732.0,cara,cara,cara
8.842994704019357e+17,barata,media,media
1.1638790226766185e+18,media,media,media
16545851.0,media,barata,barata
1.159724390539284e+18,cara,media,media
1.2776635509066074e+18,barata,barata,barata
40137909.0,cara,cara,media
1.348877021806935e+18,media,media,media
19142054.0,media,cara,media
1.324842636444374e+18,barata,barata,barata
52468803.0,cara,cara,cara
1.2541684280717614e+18,barata,cara,cara
1.369756560068338e+18,cara,cara,media
7.167115840548676e+17,media,media,media
6.115795770101485e+17,cara,cara,cara
9.638009571521563e+17,cara,cara,cara
53130017.0,media,barata,barata
1.294512411360177e+18,barata,barata,barata
8.754705313534953e+17,cara,cara,cara
30507255.0,media,cara,cara
51755387.0,media,cara,cara
8.073533629919232e+17,media,media,media
6.165878658542008e+17,media,media,media
5.7199927717011814e+17,barata,barata,barata
1.432003429974231e+18,media,cara,media
6.837685588490929e+17,cara,cara,cara
483688.0,media,media,media
43790960.0,barata,barata,barata
7.626636029289423e+17,barata,barata,barata
1.2691479813675768e+18,barata,barata,barata
22673299.0,cara,cara,cara
6.783072963374328e+17,cara,cara,cara
1.0533857194682838e+18,cara,media,media
1.4363070365233326e+18,barata,barata,barata
51989948.0,media,media,media
13005087.0,media,media,media
47148681.0,barata,media,media
9.543833285366697e+17,media,media,media
1.4435329675178122e+18,cara,media,media
9.087970211973729e+17,barata,media,media
48016237.0,media,media,media
32425036.0,cara,cara,cara
53916092.0,barata,barata,barata
1.2473961564083187e+18,barata,barata,barata
9.249772013377684e+17,barata,barata,barata
1.1560441884712415e+18,cara,cara,cara
8.436553497863594e+17,barata,barata,barata
1.4995565278682555e+18,barata,barata,barata
1.4012443365247606e+18,barata,barata,barata
41555597.0,cara,media,media
30345320.0,barata,media,barata
53153838.0,cara,cara,cara
7.169811051868462e+17,cara,cara,cara
46496034.0,barata,barata,barata
1.328294301237694e+18,media,cara,cara
1.1920684275792724e+18,barata,media,media
1.2132680998953536e+18,cara,media,media
4730309.0,barata,barata,barata
5.997889955363162e+17,cara,media,cara
8.761223346544159e+17,barata,barata,barata
46813663.0,media,cara,media
51069485.0,media,media,media
8.52214232838638e+17,barata,media,barata
1.3545799476414853e+18,barata,barata,barata
9.084289512042957e+17,cara,cara,cara
8.528084119574264e+17,cara,cara,cara
1.2828490519168e+18,cara,cara,cara
5.776062634982815e+17,barata,barata,barata
48903250.0,media,media,media
34303597.0,barata,barata,media
8.376239397299479e+17,cara,media,cara
9.79771283033082e+17,barata,barata,barata
7.703859880864635e+17,cara,media,media
1.0697981163272429e+18,barata,barata,barata
1.5061310886780849e+18,barata,barata,media
17120504.0,cara,cara,cara
1.377040883002579e+18,barata,barata,barata
1.3058694935679383e+18,media,cara,media
36874378.0,cara,cara,cara
1.248008666709431e+18,barata,barata,barata
6.837433687910282e+17,media,barata,media
8.622604721133075e+17,media,cara,media
41819842.0,cara,media,barata
6.89844728687817e+17,cara,cara,media
8.115106093809228e+17,cara,cara,cara
6078653.0,cara,cara,cara
13764353.0,barata,barata,barata
9.506556283784923e+17,media,cara,cara
6.286000076977741e+17,barata,barata,media
8.514870102902747e+17,media,media,cara
1.3210579168568804e+18,barata,barata,barata
30380629.0,media,media,media
46977196.0,cara,cara,cara
49211245.0,cara,media,media
42621017.0,media,cara,cara
1.4022908793754237e+18,media,media,media
46072634.0,cara,media,media
49054620.0,media,media,media
39526267.0,media,cara,media
1.2486724441950405e+18,media,media,cara
6.072405870250117e+17,cara,cara,cara
8.125474548238008e+17,barata,barata,barata
3190978.0,media,media,media
9.377055400876389e+17,media,barata,barata
22819644.0,media,media,media
8.643372675260173e+17,barata,barata,barata
1.1467249956159231e+18,cara,cara,cara
4566095.0,media,media,media
50129545.0,cara,cara,cara
1.2709859251803653e+18,barata,media,barata
9.950190050556191e+17,media,media,media
29741220.0,barata,barata,barata
8.092187751088673e+17,media,media,media
1.2898443151873546e+18,barata,media,media
6.678286647883807e+17,barata,barata,barata
1.3914732465821473e+18,cara,cara,cara
1.0705196602675494e+18,media,media,media
1.4629312897254945e+18,cara,cara,cara
1.3289739313902241e+18,barata,barata,barata
1.100703170879606e+18,barata,barata,barata
1.1813208616770634e+18,cara,cara,cara
1.4936143294636552e+18,barata,media,barata
47849232.0,barata,barata,barata
53681535.0,cara,cara,cara
1.0146293547257253e+18,cara,cara,cara
47202213.0,barata,media,media
52165441.0,media,media,media
339208.0,barata,barata,barata
1.1737745604840164e+18,cara,barata,media
49660019.0,media,media,media
1.2551169085802125e+18,barata,media,media
15902450.0,cara,cara,cara
1.28495797861878e+18,barata,barata,barata
9.412890280918627e+17,media,media,media
9.914421885973121e+17,barata,barata,barata
12850715.0,media,media,media
1.2327294492871114e+18,cara,cara,cara
7.48337653390715e+17,barata,media,media
50376362.0,cara,cara,cara
19142107.0,media,media,media
1.4524237314827548e+18,barata,barata,barata
39943878.0,barata,media,media
1.0270722271668808e+18,barata,barata,barata
1.1503822114090769e+18,barata,barata,barata
7.20522875946517e+17,barata,barata,barata
9.311627120622833e+17,barata,barata,barata
1.476504578234859e+18,barata,media,barata
9.506954140960973e+17,media,media,media
1.157610319699384e+18,barata,barata,barata
46046607.0,cara,cara,cara
1.090247188069151e+18,media,cara,cara
1.1849264090895744e+18,cara,cara,cara
1.268289886872535e+18,cara,cara,cara
1.3697817255058048e+18,cara,cara,cara
5.877283842320439e+17,media,media,media
1.3761715724603594e+18,media,media,media
1.1113958092542913e+18,cara,cara,cara
1.21129551900567e+18,barata,media,media
1.2123764446729592e+18,cara,cara,cara
1.453751620162372e+18,media,media,media
1.0501186146262508e+18,media,barata,barata
47424941.0,media,media,media
9.509503910863891e+17,barata,barata,barata
1.3952364996576686e+18,media,cara,cara
36638765.0,barata,barata,barata
1.4666831079929754e+18,barata,barata,barata
9.275289319864602e+17,media,media,media
7.001616272445646e+17,media,barata,barata
31016711.0,cara,cara,cara
50599177.0,barata,media,media
1.4921106852734935e+18,cara,media,media
9.09520711517358e+17,cara,cara,cara
7.812139878496092e+17,cara,cara,cara
15559436.0,media,barata,media
50749512.0,barata,barata,barata
27232062.0,cara,cara,cara
1.0252982778507658e+18,cara,cara,cara
1.0115792233648844e+18,barata,barata,barata
53574526.0,media,barata,barata
1.0906340280349993e+18,media,barata,barata
8.216710725017596e+17,cara,media,barata
1.410459163019374e+18,media,cara,cara
53604297.0,barata,barata,barata
1.157514305718027e+18,barata,barata,barata
14748940.0,barata,media,barata
1.2356966001670177e+18,cara,media,media
1.2383032883105892e+18,barata,media,media
7.710521003619022e+17,cara,cara,cara
1.3014323737536133e+18,cara,cara,cara
6.93008790767183e+17,media,cara,cara
6.491194098894017e+17,media,cara,cara
11675032.0,cara,cara,cara
16598804.0,cara,cara,cara
1.471173515424028e+18,cara,cara,cara
1.4235980927432911e+18,cara,cara,cara
1.1502455341328596e+18,cara,cara,media
53616315.0,barata,barata,barata
48666313.0,barata,media,barata
1.1724320391514941e+18,barata,media,media
45813525.0,media,barata,media
9.783578092953948e+17,barata,barata,media
41749456.0,barata,barata,barata
1.2176392674214605e+18,barata,barata,barata
25948443.0,media,media,media
53050353.0,barata,media,barata
8015470.0,media,media,media
6.355232727449043e+17,barata,barata,barata
1.1854753538696376e+18,barata,barata,barata
7955545.0,barata,barata,barata
1.4008103425845883e+18,media,media,media
30510256.0,barata,barata,barata
1.2188560713456443e+18,media,media,media
9.889767510766628e+17,cara,media,media
31759991.0,cara,cara,cara
5.834905448768549e+17,media,media,media
1.193885083229085e+18,media,barata,barata
6.172764558220666e+17,barata,media,media
27466787.0,media,media,barata
9.282712527423648e+17,media,barata,barata
1.1371789558926249e+18,media,media,media
6.701176966147905e+17,cara,cara,cara
1.4161195581216545e+18,cara,media,media
7.03804769447283e+17,media,media,media
6.595133982537746e+17,barata,barata,barata
1.4536967144300262e+18,media,media,media
9.122533709704481e+17,media,media,media
1.280379205440676e+18,media,media,barata
1.1430253062533464e+18,cara,media,media
50247403.0,cara,media,media
5.116246341026165e+17,barata,barata,barata
1.4615760149958185e+18,media,media,media
1.2855859914446753e+18,media,media,media
753812.0,cara,cara,cara
1.226823447099265e+18,media,media,media
9.986387301340707e+17,barata,barata,barata
1.2689990151752458e+18,cara,cara,media
9.30372003314924e+17,cara,media,media
44015717.0,cara,cara,cara
6.34908116578318e+17,media,media,media
1.1248826528275703e+18,media,media,media
53634790.0,barata,media,barata
4058301.0,media,barata,barata
1.0131198284976182e+18,media,media,media
24466018.0,barata,barata,barata
1.1632873387036987e+18,media,media,media
44014779.0,barata,barata,barata
51888692.0,barata,media,media
47519594.0,cara,cara,cara
39928623.0,cara,media,media
24736926.0,cara,cara,cara
1.4558613092191227e+18,cara,cara,cara
1.3972505893566446e+18,media,media,media
1.4103329709583127e+18,cara,cara,cara
1.2495853121283735e+18,media,media,media
1.319263373263622e+18,barata,barata,barata
1.181331953729111e+18,media,media,media
38127519.0,media,media,media
54387686.0,cara,media,media
1.3436063984157696e+18,cara,cara,cara
8.299568175903707e+17,media,barata,barata
42068339.0,barata,barata,barata
1.055115652306886e+18,cara,cara,cara
1.1321042768093157e+18,media,cara,cara
1.1610550516583168e+18,cara,media,media
1529799.0,media,media,media
9.631290433676585e+17,cara,cara,media
1.4003142139437391e+18,media,barata,media
8.899109967854441e+17,media,cara,media
1.3508986872067566e+18,cara,cara,cara
1.1241364466845292e+18,barata,barata,barata
1.4669999912729692e+18,barata,barata,barata
1.3631164972702802e+18,cara,media,cara
1.2523566772894103e+18,media,media,media
41355332.0,media,cara,cara
33045473.0,media,media,media
1.4147783716982141e+18,media,barata,barata
32771276.0,barata,barata,barata
1.243423083593436e+18,barata,barata,barata
4145599.0,barata,barata,barata
7.62510183549292e+17,cara,cara,cara
52936382.0,media,media,media
49688754.0,cara,cara,cara
16754403.0,barata,barata,barata
29900916.0,cara,cara,cara
1.3517043526528376e+18,barata,barata,media
45534380.0,cara,cara,cara
24396518.0,media,media,media
52999087.0,media,media,media
1.0108674350659986e+18,barata,barata,barata
48161561.0,cara,cara,cara
20704199.0,cara,cara,cara
8.261696520463884e+17,media,media,barata
1.442276050949941e+18,media,media,media
1.3656729801028777e+18,cara,cara,cara
1.16598562381135e+18,barata,barata,barata
1.466852040088295e+18,cara,cara,cara
6.437266981101085e+17,cara,media,media
1.1458770914249688e+18,barata,barata,barata
9.13045106051715e+17,cara,cara,cara
51027262.0,barata,barata,barata
7.064099284949706e+17,cara,cara,cara
7143778.0,cara,media,media
1.2502119279581665e+18,cara,cara,cara
41781260.0,barata,barata,barata
8.692524565074327e+17,cara,cara,cara
5.5884350395323437e+17,barata,barata,barata
9.370584241144558e+17,cara,cara,cara
48922542.0,media,media,barata
8.145740647176389e+17,barata,media,barata
1.2205381054678065e+18,barata,barata,barata
1.4198639868578194e+18,barata,barata,barata
19123010.0,barata,media,media
18477217.0,barata,media,barata
1.506690831484587e+18,barata,barata,barata
53582843.0,cara,barata,barata
1067305.0,barata,barata,barata
8.565977862638477e+17,cara,cara,cara
8.066802932195821e+17,cara,cara,cara
1.3941441871928325e+18,barata,barata,barata
16440217.0,media,media,media
1.4922317738140314e+18,cara,cara,cara
1.0789543364902447e+18,cara,cara,cara
39207063.0,media,media,media
50903143.0,barata,barata,barata
1.372064096000315e+18,barata,media,media
41880370.0,barata,barata,barata
42000727.0,cara,media,media
1.456668090622031e+18,barata,media,media
1.425460836331282e+18,barata,media,media
49171200.0,media,media,media
48927380.0,cara,cara,cara
1.1565812780120591e+18,cara,cara,cara
1.3057005188599352e+18,media,cara,cara
8.530180924175722e+17,cara,cara,cara
51869419.0,media,media,media
8.275861525258644e+17,cara,cara,cara
1.4784017556980285e+18,cara,cara,media
54194578.0,cara,cara,cara
32836796.0,barata,barata,barata
15675310.0,media,media,media
1.4472605097325711e+18,barata,barata,barata
2979222.0,cara,cara,cara
9.538170735796306e+17,media,media,barata
6.328265750623796e+17,barata,barata,barata
5.5391157941426176e+17,barata,media,media
1.425559654894206e+18,cara,cara,cara
1.3697801909952968e+18,media,media,media
49751827.0,cara,cara,cara
1.1447576104911752e+18,cara,cara,cara
5372361.0,cara,media,media
53198682.0,media,media,media
16280545.0,cara,media,media
53191688.0,media,media,cara
1.3487200928077821e+18,cara,media,media
1.4997094904896215e+18,media,media,media
8.058196194643218e+17,media,barata,barata
9.593517160137562e+17,media,cara,media
5.678882551526253e+17,cara,barata,barata
6.835907676800412e+17,barata,barata,barata
1.0442627681013307e+18,barata,barata,barata
6.04452166527278e+17,media,cara,cara
9.62675378562191e+17,barata,media,barata
1.3178075958629215e+18,barata,barata,barata
1.256833216398717e+18,barata,barata,barata
9.94685473798806e+17,cara,cara,cara
20775116.0,media,media,media
1.3516220229380703e+18,media,cara,cara
1.2674350468287204e+18,barata,media,media
8.414879384056988e+17,barata,barata,barata
42570872.0,barata,barata,barata
8.078751492234383e+17,barata,barata,barata
9.160192199260762e+17,cara,cara,media
15842791.0,media,media,media
1.3162248173489884e+18,cara,cara,cara
6.36386262430933e+17,media,cara,media
1.2760103905604396e+18,barata,barata,barata
41012009.0,barata,barata,barata
22686960.0,barata,barata,barata
2304761.0,barata,barata,barata
36736350.0,cara,cara,cara
5884678.0,barata,barata,media
1.124250141717604e+18,cara,cara,cara
1.1814349668086866e+18,cara,cara,cara
9.147031992714627e+17,media,media,media
1.14080666337948e+18,media,barata,barata
37095843.0,barata,barata,barata
37295012.0,barata,barata,barata
9.325540262595578e+17,cara,cara,cara
15286428.0,media,media,media
53702666.0,cara,cara,cara
1.1051821942395524e+18,barata,barata,barata
14220496.0,cara,cara,cara
1.2015087345170982e+18,media,barata,barata
52672562.0,barata,barata,barata
8.636430721584847e+17,media,cara,cara
50156046.0,cara,media,media
1.338646919019475e+18,cara,cara,cara
54199035.0,cara,cara,cara
1.3190091568260012e+18,cara,cara,cara
7.560156337122397e+17,media,media,media
23076088.0,barata,barata,barata
7.81001738751123e+17,cara,cara,cara
1.3768695457262822e+18,cara,cara,cara
1.3887519012536394e+18,media,barata,barata
25533574.0,cara,cara,cara
1.2906975969936223e+18,cara,cara,cara
1.1509779399118781e+18,cara,media,cara
9.238981364440466e+17,barata,barata,media
8.058037184144628e+17,cara,cara,cara
1.3848331512231452e+18,media,media,media
1.3696211805793574e+18,barata,media,barata
3994720.0,media,cara,cara
6.601745065489716e+17,barata,barata,barata
1.1169205995823846e+18,media,cara,cara
8.117943143955287e+17,media,media,media
8.06978136089558e+17,media,media,media
1.4755772817330944e+18,barata,media,barata
5.889047336999967e+17,barata,media,media
3517984.0,barata,barata,barata
19055561.0,cara,media,media
8.083125007179034e+17,media,media,media
1.4566786773959455e+18,barata,media,barata
6.863841893702706e+17,cara,cara,cara
9.58093507671762e+17,barata,media,barata
375102.0,media,media,media
30963554.0,cara,cara,media
7.659636893991369e+17,cara,cara,cara
53150193.0,cara,cara,cara
8.479154167221416e+17,cara,media,media
8.087569387576978e+17,media,media,media
7.225361672343131e+17,media,media,media
1.1458499122319808e+18,barata,barata,barata
7.65963196260078e+17,cara,cara,cara
7.848350739745517e+17,cara,cara,cara
17116424.0,media,media,media
19014386.0,cara,media,cara
43868382.0,media,cara,media
1.497761053477128e+18,media,media,media
7.813283915453285e+17,cara,cara,cara
1.22967412733735e+18,barata,barata,barata
5089725.0,media,barata,barata
43244603.0,barata,barata,barata
19712479.0,media,media,barata
7.74198333239466e+17,media,media,media
1015306.0,cara,cara,cara
933682.0,barata,media,media
8153666.0,media,cara,cara
26841831.0,barata,barata,barata
7.666845773515935e+17,barata,barata,barata
13422887.0,barata,barata,barata
7.848176735224183e+17,barata,media,media
5.959983138396161e+17,barata,barata,media
28749.0,media,cara,media
9.401799156260358e+17,media,media,cara
8.314680142501202e+17,media,media,media
1.14851964912588e+18,media,media,media
23937032.0,media,cara,cara
53510086.0,barata,barata,barata
11866275.0,barata,media,media
